图片,商家编码,店铺,品牌,分类,货品编号,货品名称,货品简称,规格码,规格名称,均价,零售价,批发价,会员价,市场价,最低价,ERP价格,自定义价格2,折扣率,发货总量,发货赠品总量,退货总量,批次,批次发货量,实际销售量,邮资收入,发货总金额,未知成本销售总额,佣金成本,货品总成本,货品总利润,退货总金额,退货总成本,发货总金额-发货后实际退款金额,实际货品总成本,实际货品总利润,毛利率%,发货后实际退款金额,发货总金额-退货总金额,单品支付总额,sku_full_id,is_zero_sales
http://gw.alicdn.com/bao/uploaded/i3/2139477295/O1CN011cZTfL23lA5OGByeE_!!2139477295.jpg,THWP017F123TYCA0CT,Seruna旗舰店,TMT,护腕,THWP017F,骨折护腕垫片款,HW21,hei zuoshou M,黑色左手 M,69.75,0,0,0,0,0,21,0,0.0000,6,0,1,,,5,0,418.5,0,0,104.98,313.52,69.9,17.5,418.5,87.49,261.11,74.9035,0,348.6,418.5,THWP017F-hei zuoshou M,否
http://gw.alicdn.com/bao/uploaded/i2/2139477295/O1CN01LDA0Kq23lA5X11LeK_!!2139477295.jpg_Q75.jpg,THWP017G123TYCA0CT,Seruna旗舰店,TMT,护腕,THWP017F,骨折护腕垫片款,HW21,hei youshou M,黑色右手 M,69.9,0,0,0,0,0,21,0,0.0000,5,0,0,,,5,0,349.5,0,0,87.5,262,0,0,349.5,87.5,262,74.9642,0,349.5,349.5,THWP017F-hei youshou M,否
http://gw.alicdn.com/bao/uploaded/i2/2139477295/O1CN01LDA0Kq23lA5X11LeK_!!2139477295.jpg_Q75.jpg,THWP017G133TYCA0CT,Seruna旗舰店,TMT,护腕,THWP017F,骨折护腕垫片款,HW21,hei youshou L,黑色右手 L,69.9,0,0,0,0,0,21,0,0.0000,1,0,0,,,1,0,69.9,0,0,17.5,52.4,0,0,69.9,17.5,52.4,74.9642,0,69.9,69.9,THWP017F-hei youshou L,否
http://gw.alicdn.com/bao/uploaded/i1/2139477295/O1CN01zChPXN23lA58V985i_!!2139477295.jpg,THWP017F213TYCA0CT,Seruna旗舰店,TMT,护腕,THWP017F,骨折护腕垫片款,HW21,hui zuoshou S,灰色左手 S,69,0,0,0,0,0,21,0,0.0000,2,0,1,,,1,0,138,0,0,0,138,69,0,138,0,69,100,0,69,138,THWP017F-hui zuoshou S,否
http://gw.alicdn.com/bao/uploaded/i1/2139477295/O1CN015kNt3k23lA51nsCHG_!!2139477295.jpg,THWP017G213TYCA0CT,Seruna旗舰店,TMT,护腕,THWP017F,骨折护腕垫片款,HW21,hui youshou S,灰色右手 S,69,0,0,0,0,0,21,0,0.0000,3,0,0,,,3,0,207,0,0,0,207,0,0,207,0,207,100,0,207,207,THWP017F-hui youshou S,否
http://gw.alicdn.com/bao/uploaded/i1/2139477295/O1CN01zChPXN23lA58V985i_!!2139477295.jpg,THWP017F223TYCA0CT,Seruna旗舰店,TMT,护腕,THWP017F,骨折护腕垫片款,HW21,hui zuoshou M,灰色左手 M,69.45,0,0,0,0,0,21,0,0.0000,2,0,1,,,1,0,138.9,0,0,35,103.9,69,17.5,138.9,17.5,52.4,74.9674,0,69.9,138.9,THWP017F-hui zuoshou M,否
http://gw.alicdn.com/bao/uploaded/i1/2139477295/O1CN015kNt3k23lA51nsCHG_!!2139477295.jpg,THWP017G223TYCA0CT,Seruna旗舰店,TMT,护腕,THWP017F,骨折护腕垫片款,HW21,hui youshou M,灰色右手 M,62.03,0,0,0,0,0,21,0,0.0000,9,0,2,,,7,0,558.3,0,0,157.5,400.8,139.8,35,558.3,122.5,296,70.7285,0,418.5,558.3,THWP017F-hui youshou M,否
http://gw.alicdn.com/bao/uploaded/i1/2139477295/O1CN015kNt3k23lA51nsCHG_!!2139477295.jpg,THWP017G233TYCA0CT,Seruna旗舰店,TMT,护腕,THWP017F,骨折护腕垫片款,HW21,hui youshou L,灰色右手 L,69.9,0,0,0,0,0,21,0,0.0000,1,0,0,,,1,0,69.9,0,0,17.55,52.35,0,0,69.9,17.55,52.35,74.8948,0,69.9,69.9,THWP017F-hui youshou L,否
http://gw.alicdn.com/bao/uploaded/i3/2139477295/O1CN01kznqus23lA8aaWys5_!!2139477295.jpg,THHA015F103TYCC0CT,Seruna旗舰店,TMT,护腕,THHA015F,腱鞘护腕,HH07,hei A,黑色,34.56,0,0,0,0,0,2.88,0,0.0000,62,0,6,,,56,0,2142.55,0,0,148.79,1993.76,199.4,14.4,2142.55,134.39,1808.76,93.084,0,1943.15,2142.55,THHA015F-hei A,否
http://gw.alicdn.com/bao/uploaded/i4/2139477295/O1CN016WntWU23lA8RylWur_!!2139477295.jpg,THXP016F113TYCA0CC,Seruna旗舰店,TMT,护膝,THXP016F,套筒日本护膝,HX21,hei S-A,黑色 S,63.45,0,0,0,0,0,23.1,0,0.0000,4,0,5,,,-1,0,253.8,0,0,84,169.8,330.2,105,253.8,-21,-55.4,72.5131,0,-76.4,253.8,THXP016F-hei S-A,否
http://gw.alicdn.com/bao/uploaded/i4/2139477295/O1CN016WntWU23lA8RylWur_!!2139477295.jpg,THXP016F123TYCA0CC,Seruna旗舰店,TMT,护膝,THXP016F,套筒日本护膝,HX21,hei M-A,黑色 M,53.34,0,0,0,0,0,23.1,0,0.0000,9,0,2,,,7,0,480.1,0,0,189,291.1,149.9,42,480.1,147,183.2,55.4815,0,330.2,480.1,THXP016F-hei M-A,否
http://gw.alicdn.com/bao/uploaded/i4/2139477295/O1CN016WntWU23lA8RylWur_!!2139477295.jpg,THXP016F133TYCA0CC,Seruna旗舰店,TMT,护膝,THXP016F,套筒日本护膝,HX21,hei L-A,黑色 L,66.04,0,0,0,0,0,23.1,0,0.0000,5,0,2,,,3,0,330.2,0,0,101.65,228.55,126.9,40.66,330.2,60.99,142.31,69.9994,0,203.3,330.2,THXP016F-hei L-A,否
http://gw.alicdn.com/bao/uploaded/i4/2139477295/O1CN016WntWU23lA8RylWur_!!2139477295.jpg,THXP016F143TYCA0CC,Seruna旗舰店,TMT,护膝,THXP016F,套筒日本护膝,HX21,hei XL-A,黑色 XL,63.45,0,0,0,0,0,23.1,0,0.0000,4,0,0,,,4,0,253.8,0,0,84,169.8,0,0,253.8,84,169.8,66.9031,0,253.8,253.8,THXP016F-hei XL-A,否
http://gw.alicdn.com/bao/uploaded/i4/2139477295/O1CN016WntWU23lA8RylWur_!!2139477295.jpg,THXP016F153TYCA0CC,Seruna旗舰店,TMT,护膝,THXP016F,套筒日本护膝,HX21,hei XXL-A,黑色 XXL,67.28,0,0,0,0,0,23.1,0,0.0000,6,0,6,,,0,0,403.7,0,0,125.09,278.61,403.7,125.09,403.7,0,0,0,0,0,403.7,THXP016F-hei XXL-A,是
http://gw.alicdn.com/bao/uploaded/i4/2139477295/O1CN016WntWU23lA8RylWur_!!2139477295.jpg,THXP016F163TYCA0CC,Seruna旗舰店,TMT,护膝,THXP016F,套筒日本护膝,HX21,hei XXXL-A,黑色 XXXL,0,0,0,0,0,0,23.1,0,0.0000,2,0,0,,,2,0,0,0,0,41.93,-41.93,0,0,0,41.93,-41.93,0,0,0,0,THXP016F-hei XXXL-A,否
http://gw.alicdn.com/bao/uploaded/i1/2139477295/O1CN01J4AqKR23lAAriczHK_!!2139477295.jpg,THHA015F203TYCC0CT,Seruna旗舰店,TMT,护腕,THHA015F,腱鞘护腕,HH07,hui A,灰色,32.57,0,0,0,0,0,2.88,0,0.0000,26,0,2,,,24,0,846.85,0,0,62.4,784.45,79.6,4.8,846.85,57.6,709.65,92.4927,0,767.25,846.85,THHA015F-hui A,否
http://gw.alicdn.com/bao/uploaded/i1/2139477295/O1CN01VZ9Pfh23lA6GUvGwM_!!2139477295.jpg_Q75.jpg,THHP011F142TYCC0CC,嘉兴谦动户外用品有限公司,TMT,护踝,H70,H70护踝,H70,huise XL,灰色XL（单）,55.9,0,0,0,0,0,22,0,0.0000,6,0,1,,,5,0,335.4,0,0,102.02,233.38,67.62,17,335.4,85.02,182.76,68.2504,0,267.78,335.4,H70-huise XL,否
http://gw.alicdn.com/bao/uploaded/i4/2139477295/O1CN01KqmI4423lA6vcI01e_!!2139477295.jpg,TTSP089F502TSCC0CT,嘉兴谦动户外用品有限公司,TMT,跳绳,TTSP089F,指环正姿竹节跳绳,TS49,huanglv160mm,黄绿160cm,29.11,0,0,0,0,0,5,0,0.0000,1,0,0,,,1,0,29.11,0,0,6.4,22.71,0,0,29.11,6.4,22.71,78.0107,0,29.11,29.11,TTSP089F-huanglv160mm,否
http://gw.alicdn.com/bao/uploaded/i2/1790737720/O1CN01ahCFgr26toUryycY3_!!1790737720.jpg,THWP011F132TYCA1CT,嘉兴谦动户外用品有限公司,TMT,护腕,THWP011F,健身护腕,HW15,heise55*8mm(shuang),黑色55*8mm（双）,24.64,0,0,0,0,0,7.2,0,0.0000,57,0,1,,,56,0,1404.23,0,0,342,1062.23,21.4,6,1404.23,336,1046.83,75.702,0,1382.83,1404.23,THWP011F-heise55*8mm(shuang),否
http://gw.alicdn.com/bao/uploaded/i3/1790737720/O1CN01fFBoLB26toUpQ191f_!!1790737720.jpg,THWP011F242TYCA1CT,嘉兴谦动户外用品有限公司,TMT,护腕,THWP011F,健身护腕,HW15,heise65*8mm(shuang),黑色65*8mm（双）,28.24,0,0,0,0,0,8.88,0,0.0000,5,0,0,,,5,0,141.19,0,0,37,104.19,0,0,141.19,37,104.19,73.7942,0,141.19,141.19,THWP011F-heise65*8mm(shuang),否
https://img.alicdn.com/bao/uploaded/i2/2139477295/O1CN01iUpxLm23lA5bE56b1_!!0-item_pic.jpg,THHP009F152TYCA1CC,嘉兴谦动户外用品有限公司,TMT,护踝,THHP009F,运动护踝,HH01,heise-XXL,黑色XXL码（单只）,47.73,0,0,0,0,0,9,0,0.0000,8,0,0,,,8,0,381.81,0,0,60,321.81,0,0,381.81,60,321.81,84.2854,0,381.81,381.81,THHP009F-heise-XXL,否
http://gw.alicdn.com/bao/uploaded/i1/2139477295/O1CN01zChPXN23lA58V985i_!!2139477295.jpg,THWP017F213TYCA0CT,嘉兴谦动户外用品有限公司,TMT,护腕,THWP017F,骨折护腕垫片款,HW21,hui zuoshou S,灰色左手 S,61.42,0,0,0,0,0,21,0,0.0000,1,0,0,,,1,0,61.42,0,0,0,61.42,0,0,61.42,0,61.42,100,0,61.42,61.42,THWP017F-hui zuoshou S,否
http://gw.alicdn.com/bao/uploaded/i1/2139477295/O1CN015kNt3k23lA51nsCHG_!!2139477295.jpg,THWP017G213TYCA0CT,嘉兴谦动户外用品有限公司,TMT,护腕,THWP017F,骨折护腕垫片款,HW21,hui youshou S,灰色右手 S,64.08,0,0,0,0,0,21,0,0.0000,1,0,0,,,1,0,64.08,0,0,0,64.08,0,0,64.08,0,64.08,100,0,64.08,64.08,THWP017F-hui youshou S,否
http://gw.alicdn.com/bao/uploaded/i3/2139477295/O1CN01oaFQWh23lA9cKmU12_!!2139477295.jpg,TZLA003F133TYCA1CC,嘉兴谦动户外用品有限公司,TMT,助力带,B59,B59助力带,B59,zise L-D,紫色（双）,54.18,0,0,0,0,0,31.2,0,0.0000,7,0,0,,,7,0,379.26,0,0,182,197.26,0,0,379.26,182,197.26,52.0116,0,379.26,379.26,B59-zise L-D,否
http://gw.alicdn.com/bao/uploaded/i4/2139477295/O1CN01ILRAVT23lA9l68ckM_!!2139477295.jpg,TZLA003F233TYCA1CC,嘉兴谦动户外用品有限公司,TMT,助力带,B59,B59助力带,B59,fense L-D,粉色（双）,55,0,0,0,0,0,31.2,0,0.0000,16,0,1,,,15,0,879.96,0,0,415.99,463.97,55.2,26,879.96,390,434.76,52.7141,0,824.76,879.96,B59-fense L-D,否
http://gw.alicdn.com/bao/uploaded/i3/2139477295/O1CN01kznqus23lA8aaWys5_!!2139477295.jpg,THHA015F103TYCC0CT,嘉兴谦动户外用品有限公司,TMT,护腕,THHA015F,腱鞘护腕,HH07,hei A,黑色,24.55,0,0,0,0,0,2.88,0,0.0000,4,0,0,,,4,0,98.19,0,0,9.6,88.59,0,0,98.19,9.6,88.59,90.223,0,98.19,98.19,THHA015F-hei A,否
https://img.pddpic.com/mms-material-img/2023-11-30/d132e17a-7475-4bc9-a79b-fc5891049289.jpeg.a.jpeg,TJRP006F123JSCA0CC,嘉兴谦动户外用品有限公司,TMT,肌肉贴,TJRP006F,肌肉贴,JR07,lan 5cm*4.6m,蓝色 5cm*4.6m,2.38,0,0,0,0,0,1.104,0,0.0000,124,0,0,,,124,0,295.52,0,0,111.6,183.92,0,0,295.52,111.6,183.92,62.2361,0,295.52,295.52,TJRP006F-lan 5cm*4.6m,否
https://img.pddpic.com/mms-material-img/2023-11-30/d132e17a-7475-4bc9-a79b-fc5891049289.jpeg.a.jpeg,TJRP006F133JSCA0CC,嘉兴谦动户外用品有限公司,TMT,肌肉贴,TJRP006F,肌肉贴,JR07,lan 7.5cm*4.6m,蓝色 7.5cm*4.6m,3.73,0,0,0,0,0,1.656,0,0.0000,42,0,0,,,42,0,156.71,0,0,56.7,100.01,0,0,156.71,56.7,100.01,63.8185,0,156.71,156.71,TJRP006F-lan 7.5cm*4.6m,否
https://img.pddpic.com/mms-material-img/2023-11-30/d132e17a-7475-4bc9-a79b-fc5891049289.jpeg.a.jpeg,TJRP006F143JSCA0CC,嘉兴谦动户外用品有限公司,TMT,肌肉贴,TJRP006F,肌肉贴,JR07,lan 10cm*4.6m,蓝色 10cm*4.6m,3.32,0,0,0,0,0,2.208,0,0.0000,25,0,0,,,25,0,82.92,0,0,45.1,37.82,0,0,82.92,45.1,37.82,45.6126,0,82.92,82.92,TJRP006F-lan 10cm*4.6m,否
https://img.pddpic.com/mms-material-img/2023-11-30/e87c197e-d0bc-4222-b670-875b8e8f43d0.jpeg.a.jpeg,TJRP006F223JSCA0CC,嘉兴谦动户外用品有限公司,TMT,肌肉贴,TJRP006F,肌肉贴,JR07,bai 5cm*4.6m,白色 5cm*4.6m,3.44,0,0,0,0,0,1.104,0,0.0000,36,0,0,,,36,0,123.85,0,0,32.4,91.45,0,0,123.85,32.4,91.45,73.8393,0,123.85,123.85,TJRP006F-bai 5cm*4.6m,否
https://img.pddpic.com/mms-material-img/2023-11-30/e87c197e-d0bc-4222-b670-875b8e8f43d0.jpeg.a.jpeg,TJRP006F233JSCA0CC,嘉兴谦动户外用品有限公司,TMT,肌肉贴,TJRP006F,肌肉贴,JR07,bai 7.5cm*4.6m,白色 7.5cm*4.6m,3.91,0,0,0,0,0,1.656,0,0.0000,19,0,0,,,19,0,74.35,0,0,25.65,48.7,0,0,74.35,25.65,48.7,65.501,0,74.35,74.35,TJRP006F-bai 7.5cm*4.6m,否
https://img.pddpic.com/mms-material-img/2023-11-30/5ee489d3-1175-40b7-bda0-b13a644e8762.jpeg.a.jpeg,TJRP006F323JSCA0CC,嘉兴谦动户外用品有限公司,TMT,肌肉贴,TJRP006F,肌肉贴,JR07,fu 5cm*4.6m,肤色 5cm*4.6m,2.27,0,0,0,0,0,1.104,0,0.0000,81,0,0,,,81,0,183.53,0,0,72.9,110.63,0,0,183.53,72.9,110.63,60.279,0,183.53,183.53,TJRP006F-fu 5cm*4.6m,否
https://img.pddpic.com/mms-material-img/2023-11-30/5ee489d3-1175-40b7-bda0-b13a644e8762.jpeg.a.jpeg,TJRP006F333JSCA0CC,嘉兴谦动户外用品有限公司,TMT,肌肉贴,TJRP006F,肌肉贴,JR07,fu 7.5cm*4.6m,肤色 7.5cm*4.6m,2.82,0,0,0,0,0,1.656,0,0.0000,73,0,0,,,73,0,205.7,0,0,98.55,107.15,0,0,205.7,98.55,107.15,52.0904,0,205.7,205.7,TJRP006F-fu 7.5cm*4.6m,否
https://img.pddpic.com/mms-material-img/2023-11-30/5ee489d3-1175-40b7-bda0-b13a644e8762.jpeg.a.jpeg,TJRP006F343JSCA0CC,嘉兴谦动户外用品有限公司,TMT,肌肉贴,TJRP006F,肌肉贴,JR07,fu 10cm*4.6m,肤色 10cm*4.6m,5.21,0,0,0,0,0,2.208,0,0.0000,3,0,0,,,3,0,15.64,0,0,5.4,10.24,0,0,15.64,5.4,10.24,65.4731,0,15.64,15.64,TJRP006F-fu 10cm*4.6m,否
http://gw.alicdn.com/bao/uploaded/i1/2139477295/O1CN01J4AqKR23lAAriczHK_!!2139477295.jpg,THHA015F203TYCC0CT,嘉兴谦动户外用品有限公司,TMT,护腕,THHA015F,腱鞘护腕,HH07,hui A,灰色,21.55,0,0,0,0,0,2.88,0,0.0000,8,0,1,,,7,0,172.4,0,0,19.2,153.2,24.41,2.4,172.4,16.8,131.19,88.6479,0,147.99,172.4,THHA015F-hui A,否
https://img.alicdn.com/imgextra/i3/2139477295/O1CN011tVp7W23lA6H5i64F_!!2139477295.jpg,THXP015F112TYCA0CC,京东seruna护具官方旗舰店,TMT,护膝,THXP015G,透气护膝单条绑带四弹簧,HX18,heiseS,黑色S,35.32,0,0,0,0,0,17.6,0,0.0000,34,0,6,,,28,0,1200.9,0,0,542.92,657.98,212.8,95.81,1200.9,447.11,540.99,54.7503,0,988.1,1200.9,THXP015G-heiseS,否
https://img.alicdn.com/imgextra/i3/2139477295/O1CN011tVp7W23lA6H5i64F_!!2139477295.jpg,THXP015F332TYCA0CC,京东seruna护具官方旗舰店,TMT,护膝,THXP015G,透气护膝单条绑带四弹簧,HX18,heiseL,黑色L,71.2,0,0,0,0,0,17.6,0,0.0000,4,0,0,,,4,0,284.8,0,0,64,220.8,0,0,284.8,64,220.8,77.5282,0,284.8,284.8,THXP015G-heiseL,否
https://img.alicdn.com/imgextra/i3/2139477295/O1CN011tVp7W23lA6H5i64F_!!2139477295.jpg,THXP015F442TYCA0CC,京东seruna护具官方旗舰店,TMT,护膝,THXP015G,透气护膝单条绑带四弹簧,HX18,heiseXL,黑色XL,70.9,0,0,0,0,0,17.6,0,0.0000,2,0,0,,,2,0,141.8,0,0,31.99,109.81,0,0,141.8,31.99,109.81,77.442,0,141.8,141.8,THXP015G-heiseXL,否
https://img.alicdn.com/imgextra/i3/2139477295/O1CN011tVp7W23lA6H5i64F_!!2139477295.jpg,THXP015F552TYCA0CC,京东seruna护具官方旗舰店,TMT,护膝,THXP015G,透气护膝单条绑带四弹簧,HX18,heiseXXL,黑色XXL,69.45,0,0,0,0,0,17.6,0,0.0000,31,0,4,,,27,0,2152.8,0,0,496,1656.8,310.3,64,2152.8,432,1410.5,76.5536,0,1842.5,2152.8,THXP015G-heiseXXL,否
https://img.alicdn.com/imgextra/i3/2139477295/O1CN011tVp7W23lA6H5i64F_!!2139477295.jpg,THXP015F662TYCA0CC,京东seruna护具官方旗舰店,TMT,护膝,THXP015G,透气护膝单条绑带四弹簧,HX18,heiseXXXL,黑色XXXL,72.96,0,0,0,0,0,17.6,0,0.0000,133,0,35,,,98,0,9704.07,0,0,2127.95,7576.12,2531.39,559.99,9704.07,1567.96,5604.72,78.1398,0,7172.68,9704.07,THXP015G-heiseXXXL,否
https://img.alicdn.com/imgextra/i1/2139477295/O1CN01N1STXw23lA6GPTqge_!!2139477295.jpg,THXP015G112TYCA0CC,京东seruna护具官方旗舰店,TMT,护膝,THXP015G,透气护膝单条绑带四弹簧,HX18,baiseS,白色S,35.69,0,0,0,0,0,17.6,0,0.0000,21,0,5,,,16,0,749.45,0,0,335.93,413.51,177.4,79.98,749.45,255.95,316.1,55.2572,0,572.05,749.45,THXP015G-baiseS,否
https://img.alicdn.com/imgextra/i1/2139477295/O1CN01N1STXw23lA6GPTqge_!!2139477295.jpg,THXP015G332TYCA0CC,京东seruna护具官方旗舰店,TMT,护膝,THXP015G,透气护膝单条绑带四弹簧,HX18,baiseL,白色L,72.36,0,0,0,0,0,17.6,0,0.0000,2,0,2,,,0,0,144.72,0,0,32,112.72,144.72,32,144.72,0,0,0,0,0,144.72,THXP015G-baiseL,是
https://img.alicdn.com/imgextra/i1/2139477295/O1CN01N1STXw23lA6GPTqge_!!2139477295.jpg,THXP015G442TYCA0CC,京东seruna护具官方旗舰店,TMT,护膝,THXP015G,透气护膝单条绑带四弹簧,HX18,baiseXL,白色XL,78.45,0,0,0,0,0,17.6,0,0.0000,2,0,0,,,2,0,156.9,0,0,32,124.9,0,0,156.9,32,124.9,79.6048,0,156.9,156.9,THXP015G-baiseXL,否
https://img.alicdn.com/imgextra/i1/2139477295/O1CN01N1STXw23lA6GPTqge_!!2139477295.jpg,THXP015G552TYCA0CC,京东seruna护具官方旗舰店,TMT,护膝,THXP015G,透气护膝单条绑带四弹簧,HX18,baiseXXL,白色XXL,73.4,0,0,0,0,0,17.6,0,0.0000,10,0,2,,,8,0,734,0,0,160,574,144.9,32,734,128,461.1,78.2719,0,589.1,734,THXP015G-baiseXXL,否
https://img.alicdn.com/imgextra/i1/2139477295/O1CN01N1STXw23lA6GPTqge_!!2139477295.jpg,THXP015G662TYCA0CC,京东seruna护具官方旗舰店,TMT,护膝,THXP015G,透气护膝单条绑带四弹簧,HX18,baiseXXXL,白色XXXL,72.33,0,0,0,0,0,17.6,0,0.0000,23,0,4,,,19,0,1663.49,0,0,368,1295.49,293.52,64,1663.49,304,1065.97,77.81,0,1369.97,1663.49,THXP015G-baiseXXXL,否
http://gw.alicdn.com/bao/uploaded/i1/2139477295/O1CN01zChPXN23lA58V985i_!!2139477295.jpg,THWP017F233TYCA0CT,京东seruna护具官方旗舰店,TMT,护腕,THWP017F,骨折护腕垫片款,HW21,hui zuoshou L,灰色左手 L,76.6,0,0,0,0,0,21,0,0.0000,1,0,1,,,0,0,76.6,0,0,17.58,59.02,76.6,17.58,76.6,0,0,0,0,0,76.6,THWP017F-hui zuoshou L,是
http://gw.alicdn.com/bao/uploaded/i3/2139477295/O1CN01kznqus23lA8aaWys5_!!2139477295.jpg,THHA015F103TYCC0CT,京东seruna护具官方旗舰店,TMT,护腕,THHA015F,腱鞘护腕,HH07,hei A,黑色,36.15,0,0,0,0,0,2.88,0,0.0000,21,0,7,,,14,0,759.05,0,0,50.4,708.65,278.9,16.8,759.05,33.6,446.55,93.0028,0,480.15,759.05,THHA015F-hei A,否
http://gw.alicdn.com/bao/uploaded/i4/2139477295/O1CN016WntWU23lA8RylWur_!!2139477295.jpg,THXP016F113TYCA0CC,京东seruna护具官方旗舰店,TMT,护膝,THXP016F,套筒日本护膝,HX21,hei S-A,黑色 S,106,0,0,0,0,0,23.1,0,0.0000,2,0,1,,,1,0,212,0,0,42,170,104,21,212,21,87,80.5556,0,108,212,THXP016F-hei S-A,否
http://gw.alicdn.com/bao/uploaded/i4/2139477295/O1CN016WntWU23lA8RylWur_!!2139477295.jpg,THXP016F133TYCA0CC,京东seruna护具官方旗舰店,TMT,护膝,THXP016F,套筒日本护膝,HX21,hei L-A,黑色 L,85,0,0,0,0,0,23.1,0,0.0000,2,0,0,,,2,0,170,0,0,40.66,129.34,0,0,170,40.66,129.34,76.0819,0,170,170,THXP016F-hei L-A,否
http://gw.alicdn.com/bao/uploaded/i4/2139477295/O1CN016WntWU23lA8RylWur_!!2139477295.jpg,THXP016F143TYCA0CC,京东seruna护具官方旗舰店,TMT,护膝,THXP016F,套筒日本护膝,HX21,hei XL-A,黑色 XL,83.75,0,0,0,0,0,23.1,0,0.0000,4,0,0,,,4,0,335,0,0,84,251,0,0,335,84,251,74.9254,0,335,335,THXP016F-hei XL-A,否
http://gw.alicdn.com/bao/uploaded/i4/2139477295/O1CN016WntWU23lA8RylWur_!!2139477295.jpg,THXP016F153TYCA0CC,京东seruna护具官方旗舰店,TMT,护膝,THXP016F,套筒日本护膝,HX21,hei XXL-A,黑色 XXL,108,0,0,0,0,0,23.1,0,0.0000,1,0,0,,,1,0,108,0,0,20.96,87.04,0,0,108,20.96,87.04,80.589,0,108,108,THXP016F-hei XXL-A,否
http://gw.alicdn.com/bao/uploaded/i1/2139477295/O1CN01J4AqKR23lAAriczHK_!!2139477295.jpg,THHA015F203TYCC0CT,京东seruna护具官方旗舰店,TMT,护腕,THHA015F,腱鞘护腕,HH07,hui A,灰色,37.73,0,0,0,0,0,2.88,0,0.0000,7,0,0,,,7,0,264.1,0,0,16.8,247.3,0,0,264.1,16.8,247.3,93.6388,0,264.1,264.1,THHA015F-hui A,否
http://gw.alicdn.com/bao/uploaded/i1/2139477295/O1CN01VZ9Pfh23lA6GUvGwM_!!2139477295.jpg_Q75.jpg,THHP011F142TYCC0CC,SERUNA进口旗舰店-P16,TMT,护踝,H70,H70护踝,H70,huise XL,灰色XL（单）,79.9,0,0,0,0,0,22,0,0.0000,14,0,5,,,9,0,1118.6,0,0,238.01,880.59,399.5,85,1118.6,153,566.1,78.7229,0,719.1,1118.6,H70-huise XL,否
https://img.pddpic.com/mms-material-img/2023-11-30/5ee489d3-1175-40b7-bda0-b13a644e8762.jpeg.a.jpeg,TJRP006F323JSCA0CC,SERUNA进口旗舰店-P16,TMT,肌肉贴,TJRP006F,肌肉贴,JR07,fu 5cm*4.6m,肤色 5cm*4.6m,22.44,0,0,0,0,0,1.104,0,0.0000,331,0,54,,,277,0,7428.05,0,0,297.9,7130.15,1203.08,48.6,7428.05,249.3,5975.68,95.9952,0,6224.98,7428.05,TJRP006F-fu 5cm*4.6m,否
https://img.alicdn.com/imgextra/i3/2139477295/O1CN011tVp7W23lA6H5i64F_!!2139477295.jpg,THXP015F112TYCA0CC,seruna运动护具店-抖,TMT,护膝,THXP015G,透气护膝单条绑带四弹簧,HX18,heiseS,黑色S,74.97,0,0,0,0,0,17.6,0,0.0000,1,0,5,,,-4,0,74.97,0,0,15.97,59,248.56,79.84,74.97,-63.88,-109.71,63.2034,0,-173.59,74.97,THXP015G-heiseS,否
https://img.alicdn.com/imgextra/i3/2139477295/O1CN011tVp7W23lA6H5i64F_!!2139477295.jpg,THXP015F222TYCA0CC,seruna运动护具店-抖,TMT,护膝,THXP015G,透气护膝单条绑带四弹簧,HX18,heiseM,黑色M,0,0,0,0,0,0,17.6,0,0.0000,0,0,1,,,-1,0,0,0,0,0,0,74.97,16,0,-16,-58.97,78.6581,0,-74.97,0,THXP015G-heiseM,否
https://img.alicdn.com/imgextra/i3/2139477295/O1CN011tVp7W23lA6H5i64F_!!2139477295.jpg,THXP015F332TYCA0CC,seruna运动护具店-抖,TMT,护膝,THXP015G,透气护膝单条绑带四弹簧,HX18,heiseL,黑色L,63.46,0,0,0,0,0,17.6,0,0.0000,2,0,2,,,0,0,126.91,0,0,32,94.91,129.88,32,126.91,0,-2.97,100,0,-2.97,126.91,THXP015G-heiseL,是
https://img.alicdn.com/imgextra/i3/2139477295/O1CN011tVp7W23lA6H5i64F_!!2139477295.jpg,THXP015F442TYCA0CC,seruna运动护具店-抖,TMT,护膝,THXP015G,透气护膝单条绑带四弹簧,HX18,heiseXL,黑色XL,0,0,0,0,0,0,17.6,0,0.0000,0,0,2,,,-2,0,0,0,0,0,0,126.91,31.97,0,-31.97,-94.94,74.8072,0,-126.91,0,THXP015G-heiseXL,否
https://img.alicdn.com/imgextra/i3/2139477295/O1CN011tVp7W23lA6H5i64F_!!2139477295.jpg,THXP015F552TYCA0CC,seruna运动护具店-抖,TMT,护膝,THXP015G,透气护膝单条绑带四弹簧,HX18,heiseXXL,黑色XXL,68.26,0,0,0,0,0,17.6,0,0.0000,1,0,1,,,0,0,68.26,0,0,16,52.26,68.26,16,68.26,0,0,0,0,0,68.26,THXP015G-heiseXXL,是
https://img.alicdn.com/imgextra/i1/2139477295/O1CN01N1STXw23lA6GPTqge_!!2139477295.jpg,THXP015G112TYCA0CC,seruna运动护具店-抖,TMT,护膝,THXP015G,透气护膝单条绑带四弹簧,HX18,baiseS,白色S,0,0,0,0,0,0,17.6,0,0.0000,0,0,1,,,-1,0,0,0,0,0,0,74.97,16,0,-16,-58.97,78.6624,0,-74.97,0,THXP015G-baiseS,否
